Lampiran :,,,,,,,,,,
Dataset Kejahatan Online,,,,,,,,,,
,,,,,,,,,,
Jenis_Kelamin_Korban,Usia_Korban,Pekerjaan_Korban,Tempat_Tinggal_Korban,TKP,Waktu_Kejadian,Hari_kejadian,Modus_Operandi,Akibat,Objek,Tindak_pidana
Laki_Laki,36,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Sore_Petang,Senin,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,29,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Pagi,Senin,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Perempuan,36,Tidak_Bekerja,Perkotaan,Perkotaan,Dini_Hari,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,44,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Pagi,Senin,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Perempuan,36,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Siang,Rabu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,38,Tidak_Bekerja,Perkotaan,Perkotaan,Dini_Hari,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,22,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Sore_Petang,Minggu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,21,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Dini_Hari,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,29,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Sore_Petang,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,46,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Perkotaan,Pagi,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,26,Tidak_Bekerja,Perkotaan,Pusat_Kota,Sore_Petang,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,19,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Sore_Petang,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,23,Tidak_Bekerja,Pusat_Kota,Perkotaan,Pagi,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,23,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Siang,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,35,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Siang,Sabtu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,47,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Sore_Petang,Sabtu,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Perempuan,31,Tidak_Bekerja,Perkotaan,Perkotaan,Dini_Hari,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,59,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Dini_Hari,Jumat,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,50,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Pagi,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,22,Tidak_Bekerja,Perkotaan,Perkotaan,Siang,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,57,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Siang,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,45,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Perkotaan,Siang,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,55,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Sore_Petang,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,40,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Sore_Petang,Jumat,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,30,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Sore_Petang,Senin,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,38,Tidak_Bekerja,Perkotaan,Perkotaan,Dini_Hari,Sabtu,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,24,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Dini_Hari,Sabtu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,47,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Perkotaan,Dini_Hari,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
